business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,2766_20160502,5/2/16,67,2766_20160502_103109,Unclean or unsanitary food contact surfaces,High Risk
2766,TAQUERIA GUADALAJARA,4798 MISSION,94112,37.721191,-122.43755,"(37.721191, -122.43755)",14155552785,2766_20160502,5/2/16,67,2766_20160502_103131,Moderate risk vermin infestation,Moderate Risk
4978,Angel's Market,1649 Castro St,94114,37.748214,-122.433746,"(37.748214, -122.433746)",14155648309,4978_20171010,10/10/17,70,4978_20171010_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1003,RINCON PERUANO RESTAURANT,3364 26th St,94110,37.749128,-122.417402,"(37.749128, -122.417402)",14155897712,1003_20180314,3/14/18,92,1003_20180314_103118,Employee eating or smoking,Moderate Risk
5257,LITTLE BAOBAB,3388 19th St,94110,37.760295,-122.418953,"(37.760295, -122.418953)",14155776209,5257_20180925,9/25/18,87,5257_20180925_103161,Low risk vermin infestation,Low Risk
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,94109,37.783053,-122.418988,"(37.783053, -122.418988)",14155672641,2085_20170920,9/20/17,86,2085_20170920_103131,Moderate risk vermin infestation,Moderate Risk
4656,STARBUCKS COFFEE CO,120 04th St,94103,37.784247,-122.403989,"(37.784247, -122.403989)",14155280579,4656_20161011,10/11/16,96,4656_20161011_103139,Improper food storage,Low Risk
6001,PRESIDIO GATE APARTMENTS,2770 LOMBARD St,94123,37.798558,-122.446784,"(37.798558, -122.446784)",14155561050,6001_20160429,4/29/16,96,6001_20160429_103148,No thermometers or uncalibrated thermometers,Low Risk
3343,PERRYS,1944 UNION St,94123,37.797648,-122.431274,"(37.797648, -122.431274)",14155929022,3343_20171010,10/10/17,92,3343_20171010_103150,Improper or defective plumbing,Low Risk
3690,BENIHANA OF TOKYO,1737 POST St,94115,37.785457,-122.430317,"(37.785457, -122.430317)",14155564844,3690_20160517,5/17/16,96,3690_20160517_103139,Improper food storage,Low Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,94110,37.762527,-122.419475,"(37.762527, -122.419475)",14155864138,2649_20160829,8/29/16,86,2649_20160829_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71286,21 Taste House,1109 Ocean Ave,94112,37.723461,-122.454226,"(37.723461, -122.454226)",14155932233,71286_20160223,2/23/16,85,71286_20160223_103109,Unclean or unsanitary food contact surfaces,High Risk
69175,Mau Restaurant,665 Valencia St,94110,37.762381,-122.42156,"(37.762381, -122.42156)",14155307517,69175_20160601,6/1/16,84,69175_20160601_103132,Improper thawing methods,Moderate Risk
3649,SAFEWAY #1490,2300 16th St,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155571120,3649_20170103,1/3/17,86,,,
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20171229,12/29/17,87,3253_20171229_103154,Unclean or degraded floors walls or ceilings,Low Risk
69195,Center Cafe,205 13th St,94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,69195_20160429,4/29/16,76,69195_20160429_103103,High risk food holding temperature,High Risk
3626,Beretta,1199 VALENCIA St,94110,37.753823,-122.420786,"(37.753823, -122.420786)",14155691199,3626_20171004,10/4/17,89,3626_20171004_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5850,Zaida T. Rodriguez (ZTR) Child Development Center,2950  Mission St,94110,37.749837,-122.418255,"(37.749837, -122.418255)",14155695844,5850_20160829,8/29/16,100,,,
2777,Starbucks Coffee,052 California St,94111,37.793632,-122.397023,"(37.793632, -122.397023)",14155398630,2777_20171003,10/3/17,94,2777_20171003_103157,Food safety certificate or food handler card not available,Low Risk
63082,The Brick Yard,1787 Union St,94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,63082_20180731,7/31/18,81,63082_20180731_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
15279,Deli World,18 Ocean Ave.,94112,37.724174,-122.435859,"(37.724174, -122.435859)",14155333111,15279_20161012,10/12/16,92,15279_20161012_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,3862_20170905,9/5/17,73,3862_20170905_103105,Improper cooling methods,High Risk
71373,Golden River Restaurant,5827 GEARY Blvd,94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,71373_20161031,10/31/16,52,71373_20161031_103147,Inadequate ventilation or lighting,Low Risk
272,ON THE BRIDGE,1581 Webster St #206,94115,37.785227,-122.431472,"(37.785227, -122.431472)",14155927765,272_20160517,5/17/16,78,272_20160517_103144,Unapproved or unmaintained equipment or utensils,Low Risk
35591,The Monk's Kettle,3141 16TH St,94103,37.764814,-122.422979,"(37.764814, -122.422979)",14155869523,35591_20151229,12/29/15,100,,,
71657,Baan,534 IRVING St,94122,37.764188,-122.463683,"(37.764188, -122.463683)",14155374505,71657_20171010,10/10/17,70,71657_20171010_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2325,THE CITRUS CLUB,1790 HAIGHT St,94117,37.769428,-122.451604,"(37.769428, -122.451604)",14155759656,2325_20180615,6/15/18,72,2325_20180615_103109,Unclean or unsanitary food contact surfaces,High Risk
62069,Golden Eagle Deli & Grill,4401 03rd St,94124,37.737719,-122.389559,"(37.737719, -122.389559)",14155822110,62069_20180919,9/19/18,92,62069_20180919_103120,Moderate risk food holding temperature,Moderate Risk
2797,MELS DRIVE-IN,1050 VAN NESS Ave,94109,37.785358,-122.421357,"(37.785358, -122.421357)",14155296357,2797_20161019,10/19/16,86,2797_20161019_103142,Unclean nonfood contact surfaces,Low Risk
71373,Golden River Restaurant,5827 GEARY Blvd,94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,71373_20161031,10/31/16,52,71373_20161031_103133,Foods not protected from contamination,Moderate Risk
4474,17th & Noe Market,3900 17th St,94114,37.762638,-122.433242,"(37.762638, -122.433242)",14155866337,4474_20171011,10/11/17,96,4474_20171011_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71373,Golden River Restaurant,5827 GEARY Blvd,94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,71373_20161031,10/31/16,52,71373_20161031_103154,Unclean or degraded floors walls or ceilings,Low Risk
70452,Kennedy Market & Deli,4600 03rd St,94124,37.736301,-122.390293,"(37.736301, -122.390293)",14155285560,70452_20180103,1/3/18,92,70452_20180103_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,94110,37.762527,-122.419475,"(37.762527, -122.419475)",14155864138,2649_20160829,8/29/16,86,2649_20160829_103139,Improper food storage,Low Risk
1265,STARBUCKS COFFEE CO.,744 IRVING St,94122,37.764088,-122.465981,"(37.764088, -122.465981)",14155850888,1265_20160603,6/3/16,98,,,
69761,Missionaries of Charity,55 Sadowa St,94112,37.712268,-122.455421,"(37.712268, -122.455421)",14155583449,69761_20161214,12/14/16,94,69761_20161214_103147,Inadequate ventilation or lighting,Low Risk
1664,PANDA EXPRESS,865 MARKET St C24,94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155249775,1664_20160617,6/17/16,96,1664_20160617_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2002,PANDA EXPRESS,3251 20th Ave 250H,94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155731403,2002_20171227,12/27/17,89,2002_20171227_103154,Unclean or degraded floors walls or ceilings,Low Risk
2360,LA TAQUERIA,2889 MISSION St,94110,37.750855,-122.418286,"(37.750855, -122.418286)",14155287117,2360_20160829,8/29/16,94,2360_20160829_103142,Unclean nonfood contact surfaces,Low Risk
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION St,94110,37.761929,-122.419308,"(37.761929, -122.419308)",14155628987,2343_20161101,11/1/16,96,2343_20161101_103133,Foods not protected from contamination,Moderate Risk
4667,EMPIRE THEATRE,085 WEST PORTAL Ave,94127,37.739883,-122.466749,"(37.739883, -122.466749)",14155664950,4667_20180830,8/30/18,100,,,
63619,Subway Sandwiches,77 Van Ness Ave #100,94102,37.776133,-122.419484,"(37.776133, -122.419484)",14155981866,63619_20180731,7/31/18,89,63619_20180731_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
4850,COOL GUYS,845 Holloway Ave,94112,37.721794,-122.461991,"(37.721794, -122.461991)",14155451404,4850_20161217,12/17/16,90,4850_20161217_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20171229,12/29/17,87,3253_20171229_103109,Unclean or unsanitary food contact surfaces,High Risk
3834,SAFEWAY #1507,2020 MARKET St,94114,37.768743,-122.427549,"(37.768743, -122.427549)",14155867660,3834_20160328,3/28/16,100,3834_20160328_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3616,THE LIBERTIES IRISH BAR & REST.,0994 GUERRERO St,94110,37.75527,-122.423256,"(37.75527, -122.423256)",14155286789,3616_20180126,1/26/18,87,3616_20180126_103144,Unapproved or unmaintained equipment or utensils,Low Risk
35340,Cornerstone Academy,501 Cambridge St,94134,37.724683,-122.41765,"(37.724683, -122.41765)",14155585183,35340_20160920,9/20/16,96,35340_20160920_103139,Improper food storage,Low Risk
36208,Silver Cafe,4300 MISSION St,94112,37.728582,-122.431482,"(37.728582, -122.431482)",14155583237,36208_20171011,10/11/17,90,36208_20171011_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
3838,CAFE PICARO,3120 16th St,94103,37.764908,-122.422442,"(37.764908, -122.422442)",14155434089,3838_20180620,6/20/18,90,3838_20180620_103142,Unclean nonfood contact surfaces,Low Risk
1332,CHLOE'S,1399 CHURCH St,94114,37.748594,-122.427116,"(37.748594, -122.427116)",14155644116,1332_20180524,5/24/18,92,1332_20180524_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1147,UA Twin Stonestown,501 Buckingham Way,94132,37.730105,-122.478441,"(37.730105, -122.478441)",14155680331,1147_20180102,1/2/18,94,1147_20180102_103144,Unapproved or unmaintained equipment or utensils,Low Risk
69195,Center Cafe,205 13th St,94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,69195_20160429,4/29/16,76,69195_20160429_103102,Unclean hands or improper use of gloves,High Risk
69175,Mau Restaurant,665 Valencia St,94110,37.762381,-122.42156,"(37.762381, -122.42156)",14155307517,69175_20160601,6/1/16,84,69175_20160601_103120,Moderate risk food holding temperature,Moderate Risk
5150,Kentucky Fried Chicken,200 Duboce St,94103,37.769758,-122.424782,"(37.769758, -122.424782)",14155431613,5150_20160708,7/8/16,80,5150_20160708_103147,Inadequate ventilation or lighting,Low Risk
4978,Angel's Market,1649 Castro St,94114,37.748214,-122.433746,"(37.748214, -122.433746)",14155648309,4978_20171010,10/10/17,70,4978_20171010_103123,Food in poor condition,Moderate Risk
3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE",301 VAN NESS Ave,94102,37.778272,-122.420031,"(37.778272, -122.420031)",14155251932,3929_20170406,4/6/17,83,3929_20170406_103129,Insufficient hot water or running water,Moderate Risk
36208,Silver Cafe,4300 MISSION St,94112,37.728582,-122.431482,"(37.728582, -122.431482)",14155583237,36208_20171011,10/11/17,90,36208_20171011_103120,Moderate risk food holding temperature,Moderate Risk
65086,Bun Mee,2015 FILLMORE St,94115,37.788193,-122.433714,"(37.788193, -122.433714)",14155807696,65086_20160712,7/12/16,86,65086_20160712_103131,Moderate risk vermin infestation,Moderate Risk
272,ON THE BRIDGE,1581 Webster St #206,94115,37.785227,-122.431472,"(37.785227, -122.431472)",14155927765,272_20160517,5/17/16,78,272_20160517_103132,Improper thawing methods,Moderate Risk
5907,LILIENTHAL ELEMENTARY SCHOOL,3630 DIVISADERO St,94118,37.803537,-122.443547,"(37.803537, -122.443547)",14155743516,5907_20161011,10/11/16,100,,,
5834,Presidio Middle School,450 30th Ave,94121,37.780823,-122.490105,"(37.780823, -122.490105)",14155758435,5834_20160920,9/20/16,96,5834_20160920_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3651,PANCHO VILLA,3071 16th St,94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,3651_20180625,6/25/18,77,3651_20180625_103142,Unclean nonfood contact surfaces,Low Risk
65060,Atelier Crenn,3127 FILLMORE St,94123,37.798403,-122.435804,"(37.798403, -122.435804)",14155440460,65060_20180312,3/12/18,98,65060_20180312_103156,Permit license or inspection report not posted,Low Risk
4952,CHEVRON STATIONS INC. #1727,2998 SAN JOSE Ave,94112,37.711558,-122.45561,"(37.711558, -122.45561)",14155581146,4952_20160428,4/28/16,100,,,
3651,PANCHO VILLA,3071 16th St,94103,37.764897,-122.421234,"(37.764897, -122.421234)",14155868840,3651_20160708,7/8/16,81,3651_20160708_103139,Improper food storage,Low Risk
7645,LUCKY PORK MARKET,2659 MISSION St,94110,37.754513,-122.418626,"(37.754513, -122.418626)",14155644805,7645_20170728,7/28/17,81,7645_20170728_103109,Unclean or unsanitary food contact surfaces,High Risk
544,THAI TIME RESTAURANT,315 08th Ave,94118,37.782534,-122.466615,"(37.782534, -122.466615)",14155387992,544_20180925,9/25/18,72,544_20180925_103142,Unclean nonfood contact surfaces,Low Risk
3895,Cable Car Restaurant,1040 Columbus Ave,94133,37.803984,-122.415453,"(37.803984, -122.415453)",14155744455,3895_20180313,3/13/18,82,3895_20180313_103131,Moderate risk vermin infestation,Moderate Risk
69195,Center Cafe,205 13th St,94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,69195_20160429,4/29/16,76,69195_20160429_103132,Improper thawing methods,Moderate Risk
69195,Center Cafe,205 13th St,94103,37.769751,-122.41832,"(37.769751, -122.41832)",14155863888,69195_20160429,4/29/16,76,69195_20160429_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1337,Sabor De San Miguel,3263 MISSION St,94110,37.744726,-122.420395,"(37.744726, -122.420395)",14155645866,1337_20180525,5/25/18,90,1337_20180525_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
19373,Las Isletas,4508 03rd St,94124,37.737021,-122.390043,"(37.737021, -122.390043)",14155577698,19373_20170426,4/26/17,72,19373_20170426_103109,Unclean or unsanitary food contact surfaces,High Risk
4864,DRAGON CITY BAKERY & CAFE,2367 MISSION St,94110,37.759174,-122.419066,"(37.759174, -122.419066)",14155829718,4864_20171024,10/24/17,76,4864_20171024_103142,Unclean nonfood contact surfaces,Low Risk
59009,Woodhouse Fish Co.,1914 FILLMORE St,94116,37.787386,-122.433476,"(37.787386, -122.433476)",14155432722,59009_20180927,9/27/18,90,59009_20180927_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71373,Golden River Restaurant,5827 GEARY Blvd,94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,71373_20161031,10/31/16,52,71373_20161031_103120,Moderate risk food holding temperature,Moderate Risk
1664,PANDA EXPRESS,865 MARKET St C24,94103,37.784317,-122.407563,"(37.784317, -122.407563)",14155249775,1664_20160617,6/17/16,96,1664_20160617_103139,Improper food storage,Low Risk
272,ON THE BRIDGE,1581 Webster St #206,94115,37.785227,-122.431472,"(37.785227, -122.431472)",14155927765,272_20160517,5/17/16,78,272_20160517_103108,Contaminated or adulterated food,High Risk
29948,Cafe Venue,67 05th St,94103,37.783074,-122.406922,"(37.783074, -122.406922)",14155541144,29948_20160617,6/17/16,87,29948_20160617_103143,Inadequate warewashing facilities or equipment,Low Risk
65086,Bun Mee,2015 FILLMORE St,94115,37.788193,-122.433714,"(37.788193, -122.433714)",14155807696,65086_20160712,7/12/16,86,65086_20160712_103138,Improper storage use or identification of toxic substances,Low Risk
1300,WE BE SUSHI,1071 VALENCIA St,94110,37.755824,-122.420986,"(37.755824, -122.420986)",14155820607,1300_20171005,10/5/17,74,1300_20171005_103102,Unclean hands or improper use of gloves,High Risk
3929,"OPERA HOUSE - BASEMENT,LOWER LOUNGE",301 VAN NESS Ave,94102,37.778272,-122.420031,"(37.778272, -122.420031)",14155251932,3929_20170406,4/6/17,83,3929_20170406_103103,High risk food holding temperature,High Risk
33865,Nabe,1325 09th Ave,94122,37.758941,-122.48591,"(37.758941, -122.48591)",14155732658,33865_20170926,9/26/17,90,33865_20170926_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
68560,Wow Naan-N-Curry,642 Irving St,94122,37.764128,-122.464961,"(37.764128, -122.464961)",14155667225,68560_20180316,3/16/18,90,68560_20180316_103157,Food safety certificate or food handler card not available,Low Risk
1147,UA Twin Stonestown,501 Buckingham Way,94132,37.730105,-122.478441,"(37.730105, -122.478441)",14155680331,1147_20180102,1/2/18,94,1147_20180102_103129,Insufficient hot water or running water,Moderate Risk
3394,The Keystone,68 04th St,94103,37.784915,-122.404832,"(37.784915, -122.404832)",14155984400,3394_20161031,10/31/16,92,3394_20161031_103120,Moderate risk food holding temperature,Moderate Risk
71373,Golden River Restaurant,5827 GEARY Blvd,94121,37.780144,-122.48204,"(37.780144, -122.48204)",14155665105,71373_20161031,10/31/16,52,71373_20161031_103109,Unclean or unsanitary food contact surfaces,High Risk
3317,Pane e Vino Trattoria,1715 UNION St,94123,37.798063,-122.427637,"(37.798063, -122.427637)",14155442111,3317_20180529,5/29/18,86,3317_20180529_103103,High risk food holding temperature,High Risk
29948,Cafe Venue,67 05th St,94103,37.783074,-122.406922,"(37.783074, -122.406922)",14155541144,29948_20160617,6/17/16,87,29948_20160617_103105,Improper cooling methods,High Risk
3862,IMPERIAL GARDEN SEAFOOD RESTAURANT,2626 SAN BRUNO Ave,94134,37.728458,-122.403991,"(37.728458, -122.403991)",14155469666,3862_20170905,9/5/17,73,3862_20170905_103144,Unapproved or unmaintained equipment or utensils,Low Risk
4978,Angel's Market,1649 Castro St,94114,37.748214,-122.433746,"(37.748214, -122.433746)",14155648309,4978_20171010,10/10/17,70,4978_20171010_103114,High risk vermin infestation,High Risk
